run_id,low_cutoff_k,high_cutoff_k,n_low,n_high,a_low,b_low,a_high,b_high,tg_k
8,300.0,520.0,10,9,-0.000295433980909,1.23627125787,-0.0007494160415,1.42584327229,417.576003
8,300.0,530.0,10,9,-0.000295433980909,1.23627125787,-0.0007494160415,1.42584327229,417.576003
8,310.0,490.0,11,11,-0.000303406602727,1.23754687736,-0.000714703411727,1.40348752722,403.457178
8,310.0,500.0,11,10,-0.000303406602727,1.23754687736,-0.000728466739576,1.41229605704,411.116368
8,310.0,510.0,11,10,-0.000303406602727,1.23754687736,-0.000728466739576,1.41229605704,411.116368
8,310.0,520.0,11,9,-0.000303406602727,1.23754687736,-0.0007494160415,1.42584327229,422.180292
8,310.0,530.0,11,9,-0.000303406602727,1.23754687736,-0.0007494160415,1.42584327229,422.180292
8,320.0,490.0,11,11,-0.000303406602727,1.23754687736,-0.000714703411727,1.40348752722,403.457178
8,320.0,500.0,11,10,-0.000303406602727,1.23754687736,-0.000728466739576,1.41229605704,411.116368
8,320.0,510.0,11,10,-0.000303406602727,1.23754687736,-0.000728466739576,1.41229605704,411.116368
8,320.0,520.0,11,9,-0.000303406602727,1.23754687736,-0.0007494160415,1.42584327229,422.180292
8,320.0,530.0,11,9,-0.000303406602727,1.23754687736,-0.0007494160415,1.42584327229,422.180292
8,330.0,490.0,12,11,-0.000318325182517,1.24003330733,-0.000714703411727,1.40348752722,412.369318
8,330.0,500.0,12,10,-0.000318325182517,1.24003330733,-0.000728466739576,1.41229605704,420.008036
8,330.0,510.0,12,10,-0.000318325182517,1.24003330733,-0.000728466739576,1.41229605704,420.008036
8,330.0,520.0,12,9,-0.000318325182517,1.24003330733,-0.0007494160415,1.42584327229,431.022744
8,330.0,530.0,12,9,-0.000318325182517,1.24003330733,-0.0007494160415,1.42584327229,431.022744
9,290.0,490.0,10,11,-0.000223939512121,1.2677797535,-0.000733072676909,1.49942073114,454.971300
9,290.0,500.0,10,10,-0.000223939512121,1.2677797535,-0.000736583772515,1.50166783232,456.238559
9,290.0,510.0,10,10,-0.000223939512121,1.2677797535,-0.000736583772515,1.50166783232,456.238559
9,290.0,520.0,10,9,-0.000223939512121,1.2677797535,-0.00072593202925,1.49477970501,452.197879
9,290.0,530.0,10,9,-0.000223939512121,1.2677797535,-0.00072593202925,1.49477970501,452.197879
9,300.0,490.0,10,11,-0.000223939512121,1.2677797535,-0.000733072676909,1.49942073114,454.971300
9,300.0,500.0,10,10,-0.000223939512121,1.2677797535,-0.000736583772515,1.50166783232,456.238559
9,300.0,510.0,10,10,-0.000223939512121,1.2677797535,-0.000736583772515,1.50166783232,456.238559
9,300.0,520.0,10,9,-0.000223939512121,1.2677797535,-0.00072593202925,1.49477970501,452.197879
9,300.0,530.0,10,9,-0.000223939512121,1.2677797535,-0.00072593202925,1.49477970501,452.197879
9,310.0,490.0,11,11,-0.000222891334545,1.26761204509,-0.000733072676909,1.49942073114,454.365275
9,310.0,500.0,11,10,-0.000222891334545,1.26761204509,-0.000736583772515,1.50166783232,455.634091
9,310.0,510.0,11,10,-0.000222891334545,1.26761204509,-0.000736583772515,1.50166783232,455.634091
9,310.0,520.0,11,9,-0.000222891334545,1.26761204509,-0.00072593202925,1.49477970501,451.589031
9,310.0,530.0,11,9,-0.000222891334545,1.26761204509,-0.00072593202925,1.49477970501,451.589031
9,320.0,490.0,11,11,-0.000222891334545,1.26761204509,-0.000733072676909,1.49942073114,454.365275
9,320.0,500.0,11,10,-0.000222891334545,1.26761204509,-0.000736583772515,1.50166783232,455.634091
9,320.0,510.0,11,10,-0.000222891334545,1.26761204509,-0.000736583772515,1.50166783232,455.634091
9,320.0,520.0,11,9,-0.000222891334545,1.26761204509,-0.00072593202925,1.49477970501,451.589031
9,320.0,530.0,11,9,-0.000222891334545,1.26761204509,-0.00072593202925,1.49477970501,451.589031
9,330.0,490.0,12,11,-0.000226465069231,1.26820766754,-0.000733072676909,1.49942073114,456.394772
9,330.0,500.0,12,10,-0.000226465069231,1.26820766754,-0.000736583772515,1.50166783232,457.658508
9,330.0,510.0,12,10,-0.000226465069231,1.26820766754,-0.000736583772515,1.50166783232,457.658508
9,330.0,520.0,12,9,-0.000226465069231,1.26820766754,-0.00072593202925,1.49477970501,453.627678
9,330.0,530.0,12,9,-0.000226465069231,1.26820766754,-0.00072593202925,1.49477970501,453.627678
10,290.0,490.0,10,11,-0.00023953928,1.236013572,-0.000721605023636,1.42443651237,390.865650
10,290.0,500.0,10,10,-0.00023953928,1.236013572,-0.000744353788818,1.43899572209,402.092544
10,290.0,510.0,10,10,-0.00023953928,1.236013572,-0.000744353788818,1.43899572209,402.092544
10,290.0,520.0,10,9,-0.00023953928,1.236013572,-0.000753067792583,1.44463077786,406.242693
10,290.0,530.0,10,9,-0.00023953928,1.236013572,-0.000753067792583,1.44463077786,406.242693
10,300.0,490.0,10,11,-0.00023953928,1.236013572,-0.000721605023636,1.42443651237,390.865650
10,300.0,500.0,10,10,-0.00023953928,1.236013572,-0.000744353788818,1.43899572209,402.092544
10,300.0,510.0,10,10,-0.00023953928,1.236013572,-0.000744353788818,1.43899572209,402.092544
10,300.0,520.0,10,9,-0.00023953928,1.236013572,-0.000753067792583,1.44463077786,406.242693
10,300.0,530.0,10,9,-0.00023953928,1.236013572,-0.000753067792583,1.44463077786,406.242693
10,310.0,490.0,11,11,-0.000253142968636,1.23819016218,-0.000721605023636,1.42443651237,397.569767
10,310.0,500.0,11,10,-0.000253142968636,1.23819016218,-0.000744353788818,1.43899572209,408.797102
10,310.0,510.0,11,10,-0.000253142968636,1.23819016218,-0.000744353788818,1.43899572209,408.797102
10,310.0,520.0,11,9,-0.000253142968636,1.23819016218,-0.000753067792583,1.44463077786,412.943318
10,310.0,530.0,11,9,-0.000253142968636,1.23819016218,-0.000753067792583,1.44463077786,412.943318
10,320.0,490.0,11,11,-0.000253142968636,1.23819016218,-0.000721605023636,1.42443651237,397.569767
10,320.0,500.0,11,10,-0.000253142968636,1.23819016218,-0.000744353788818,1.43899572209,408.797102
10,320.0,510.0,11,10,-0.000253142968636,1.23819016218,-0.000744353788818,1.43899572209,408.797102
10,320.0,520.0,11,9,-0.000253142968636,1.23819016218,-0.000753067792583,1.44463077786,412.943318
10,320.0,530.0,11,9,-0.000253142968636,1.23819016218,-0.000753067792583,1.44463077786,412.943318
10,330.0,490.0,12,11,-0.000266306174825,1.24038402988,-0.000721605023636,1.42443651237,404.245438
10,330.0,500.0,12,10,-0.000266306174825,1.24038402988,-0.000744353788818,1.43899572209,415.464247
10,330.0,510.0,12,10,-0.000266306174825,1.24038402988,-0.000744353788818,1.43899572209,415.464247
10,330.0,520.0,12,9,-0.000266306174825,1.24038402988,-0.000753067792583,1.44463077786,419.603232
10,330.0,530.0,12,9,-0.000266306174825,1.24038402988,-0.000753067792583,1.44463077786,419.603232
11,290.0,490.0,10,11,-0.000335445099091,1.25468542393,-0.000661828385864,1.37039015837,354.505697
11,290.0,500.0,10,10,-0.000335445099091,1.25468542393,-0.000663093640667,1.37119992145,355.608168
11,290.0,510.0,10,10,-0.000335445099091,1.25468542393,-0.000663093640667,1.37119992145,355.608168
11,290.0,520.0,10,9,-0.000335445099091,1.25468542393,-0.000663469641917,1.37144306892,355.941796
11,290.0,530.0,10,9,-0.000335445099091,1.25468542393,-0.000663469641917,1.37144306892,355.941796
11,300.0,490.0,10,11,-0.000335445099091,1.25468542393,-0.000661828385864,1.37039015837,354.505697
11,300.0,500.0,10,10,-0.000335445099091,1.25468542393,-0.000663093640667,1.37119992145,355.608168
11,300.0,510.0,10,10,-0.000335445099091,1.25468542393,-0.000663093640667,1.37119992145,355.608168
11,300.0,520.0,10,9,-0.000335445099091,1.25468542393,-0.000663469641917,1.37144306892,355.941796
11,300.0,530.0,10,9,-0.000335445099091,1.25468542393,-0.000663469641917,1.37144306892,355.941796
11,310.0,490.0,11,11,-0.000342806279091,1.25586321273,-0.000661828385864,1.37039015837,358.993760
11,310.0,500.0,11,10,-0.000342806279091,1.25586321273,-0.000663093640667,1.37119992145,360.103840
11,310.0,510.0,11,10,-0.000342806279091,1.25586321273,-0.000663093640667,1.37119992145,360.103840
11,310.0,520.0,11,9,-0.000342806279091,1.25586321273,-0.000663469641917,1.37144306892,360.439856
11,310.0,530.0,11,9,-0.000342806279091,1.25586321273,-0.000663469641917,1.37144306892,360.439856
11,320.0,490.0,11,11,-0.000342806279091,1.25586321273,-0.000661828385864,1.37039015837,358.993760
11,320.0,500.0,11,10,-0.000342806279091,1.25586321273,-0.000663093640667,1.37119992145,360.103840
11,320.0,510.0,11,10,-0.000342806279091,1.25586321273,-0.000663093640667,1.37119992145,360.103840
11,320.0,520.0,11,9,-0.000342806279091,1.25586321273,-0.000663469641917,1.37144306892,360.439856
11,320.0,530.0,11,9,-0.000342806279091,1.25586321273,-0.000663469641917,1.37144306892,360.439856
11,330.0,490.0,12,11,-0.000359548022203,1.25865350325,-0.000661828385864,1.37039015837,369.645761
11,330.0,500.0,12,10,-0.000359548022203,1.25865350325,-0.000663093640667,1.37119992145,370.772666
11,330.0,510.0,12,10,-0.000359548022203,1.25865350325,-0.000663093640667,1.37119992145,370.772666
